Currency,EffectiveDate,EndingRange,Group,"Group Description",Location,"Location Type",OfferTermCode,PriceDescription,PricePerUnit,"Product Family",RateCode,RelatedTo,SKU,StartingRange,TermType,Unit,Version,"_bkt","_cd","_eventtype_color","_indextime","_raw","_si","_sourcetype","_time",eventtype,host,index,linecount,operation,punct,serviceCode,serviceName,source,sourcetype,"splunk_server","splunk_server_group",tag,"tag::eventtype",timestamp,usageType
USD,"2019-07-01",51200,"Ingested Logs","Log files generated by AWS services","Asia Pacific (Singapore)","AWS Region",JRTCKXETXF,"$0.14 per GB log data ingested for the next 20TB - Asia Pacific (Singapore)","0.1400000000","Data Payload","24R3DTNY5U3ATWVB.JRTCKXETXF.AMET9K77J3",SSNSJENVU973ECHE,24R3DTNY5U3ATWVB,30720,OnDemand,GB,Current,"aws_price~5~DE5F4A2F-6D62-41EE-83B2-C5D3418DDC49","5:7122",,1567190918,"""24R3DTNY5U3ATWVB"",""JRTCKXETXF"",""24R3DTNY5U3ATWVB.JRTCKXETXF.AMET9K77J3"",""OnDemand"",""$0.14 per GB log data ingested for the next 20TB - Asia Pacific (Singapore)"",""2019-07-01"",""30720"",""51200"",""GB"",""0.1400000000"",""USD"",""SSNSJENVU973ECHE"",""Data Payload"",""AmazonCloudWatch"",""Asia Pacific (Singapore)"",""AWS Region"",,""Ingested Logs"",""Log files generated by AWS services"",""APS1-VendedLog-Bytes"",""PutLogEvents"",,""AmazonCloudWatch"",""Current""","grandcentral.gridgig.com
aws_price","aws_cloudwatch_price_list",1567190918,,"grandcentral.gridgig.com","aws_price",1,PutLogEvents,""""","""","".."","""",""$.__________-___()"",""--"","""","""","""",""",AmazonCloudWatch,AmazonCloudWatch,"/opt/splunk/etc/apps/grand-central/price_lists/cloudwatch_price_list.csv","aws_cloudwatch_price_list","grandcentral.gridgig.com",,,,none,"APS1-VendedLog-Bytes"
USD,"2019-07-01",30720,"Ingested Logs","Log files generated by AWS services","Asia Pacific (Singapore)","AWS Region",JRTCKXETXF,"$0.35 per GB log data ingested for the next 20TB - Asia Pacific (Singapore)","0.3500000000","Data Payload","24R3DTNY5U3ATWVB.JRTCKXETXF.JM86AE7V7B",SSNSJENVU973ECHE,24R3DTNY5U3ATWVB,10240,OnDemand,GB,Current,"aws_price~5~DE5F4A2F-6D62-41EE-83B2-C5D3418DDC49","5:7104",,1567190918,"""24R3DTNY5U3ATWVB"",""JRTCKXETXF"",""24R3DTNY5U3ATWVB.JRTCKXETXF.JM86AE7V7B"",""OnDemand"",""$0.35 per GB log data ingested for the next 20TB - Asia Pacific (Singapore)"",""2019-07-01"",""10240"",""30720"",""GB"",""0.3500000000"",""USD"",""SSNSJENVU973ECHE"",""Data Payload"",""AmazonCloudWatch"",""Asia Pacific (Singapore)"",""AWS Region"",,""Ingested Logs"",""Log files generated by AWS services"",""APS1-VendedLog-Bytes"",""PutLogEvents"",,""AmazonCloudWatch"",""Current""","grandcentral.gridgig.com
aws_price","aws_cloudwatch_price_list",1567190918,,"grandcentral.gridgig.com","aws_price",1,PutLogEvents,""""","""","".."","""",""$.__________-___()"",""--"","""","""","""",""",AmazonCloudWatch,AmazonCloudWatch,"/opt/splunk/etc/apps/grand-central/price_lists/cloudwatch_price_list.csv","aws_cloudwatch_price_list","grandcentral.gridgig.com",,,,none,"APS1-VendedLog-Bytes"
USD,"2019-07-01",10240,"Ingested Logs","Log files generated by AWS services","Asia Pacific (Singapore)","AWS Region",JRTCKXETXF,"$0.70 per GB log data ingested for the first 10TB - Asia Pacific (Singapore)","0.7000000000","Data Payload","24R3DTNY5U3ATWVB.JRTCKXETXF.Q3Z75P77EN",SSNSJENVU973ECHE,24R3DTNY5U3ATWVB,0,OnDemand,GB,Current,"aws_price~5~DE5F4A2F-6D62-41EE-83B2-C5D3418DDC49","5:7086",,1567190918,"""24R3DTNY5U3ATWVB"",""JRTCKXETXF"",""24R3DTNY5U3ATWVB.JRTCKXETXF.Q3Z75P77EN"",""OnDemand"",""$0.70 per GB log data ingested for the first 10TB - Asia Pacific (Singapore)"",""2019-07-01"",""0"",""10240"",""GB"",""0.7000000000"",""USD"",""SSNSJENVU973ECHE"",""Data Payload"",""AmazonCloudWatch"",""Asia Pacific (Singapore)"",""AWS Region"",,""Ingested Logs"",""Log files generated by AWS services"",""APS1-VendedLog-Bytes"",""PutLogEvents"",,""AmazonCloudWatch"",""Current""","grandcentral.gridgig.com
aws_price","aws_cloudwatch_price_list",1567190918,,"grandcentral.gridgig.com","aws_price",1,PutLogEvents,""""","""","".."","""",""$.__________-___()"",""--"","""","""","""",""",AmazonCloudWatch,AmazonCloudWatch,"/opt/splunk/etc/apps/grand-central/price_lists/cloudwatch_price_list.csv","aws_cloudwatch_price_list","grandcentral.gridgig.com",,,,none,"APS1-VendedLog-Bytes"
USD,"2019-07-01",Inf,"Ingested Logs","Log files generated by AWS services","US East (N. Virginia)","AWS Region",JRTCKXETXF,"$0.05 per GB log data ingested over 50TB - US East (Northern Virginia)","0.0500000000","Data Payload","GHRXAWYBWDN7X39F.JRTCKXETXF.AQTKZ3QBDA",SSNSJENVU973ECHE,GHRXAWYBWDN7X39F,51200,OnDemand,GB,Current,"aws_price~5~DE5F4A2F-6D62-41EE-83B2-C5D3418DDC49","5:6356",,1567190918,"""GHRXAWYBWDN7X39F"",""JRTCKXETXF"",""GHRXAWYBWDN7X39F.JRTCKXETXF.AQTKZ3QBDA"",""OnDemand"",""$0.05 per GB log data ingested over 50TB - US East (Northern Virginia)"",""2019-07-01"",""51200"",""Inf"",""GB"",""0.0500000000"",""USD"",""SSNSJENVU973ECHE"",""Data Payload"",""AmazonCloudWatch"",""US East (N. Virginia)"",""AWS Region"",,""Ingested Logs"",""Log files generated by AWS services"",""USE1-VendedLog-Bytes"",""PutLogEvents"",,""AmazonCloudWatch"",""Current""","grandcentral.gridgig.com
aws_price","aws_cloudwatch_price_list",1567190918,,"grandcentral.gridgig.com","aws_price",1,PutLogEvents,""""","""","".."","""",""$.________-___(_)"",""--"","""","""","""","".",AmazonCloudWatch,AmazonCloudWatch,"/opt/splunk/etc/apps/grand-central/price_lists/cloudwatch_price_list.csv","aws_cloudwatch_price_list","grandcentral.gridgig.com",,,,none,"USE1-VendedLog-Bytes"
USD,"2019-07-01",51200,"Ingested Logs","Log files generated by AWS services","US East (N. Virginia)","AWS Region",JRTCKXETXF,"$0.10 per GB log data ingested for the next 20TB - US East (Northern Virginia)","0.1000000000","Data Payload","GHRXAWYBWDN7X39F.JRTCKXETXF.AMET9K77J3",SSNSJENVU973ECHE,GHRXAWYBWDN7X39F,30720,OnDemand,GB,Current,"aws_price~5~DE5F4A2F-6D62-41EE-83B2-C5D3418DDC49","5:6338",,1567190918,"""GHRXAWYBWDN7X39F"",""JRTCKXETXF"",""GHRXAWYBWDN7X39F.JRTCKXETXF.AMET9K77J3"",""OnDemand"",""$0.10 per GB log data ingested for the next 20TB - US East (Northern Virginia)"",""2019-07-01"",""30720"",""51200"",""GB"",""0.1000000000"",""USD"",""SSNSJENVU973ECHE"",""Data Payload"",""AmazonCloudWatch"",""US East (N. Virginia)"",""AWS Region"",,""Ingested Logs"",""Log files generated by AWS services"",""USE1-VendedLog-Bytes"",""PutLogEvents"",,""AmazonCloudWatch"",""Current""","grandcentral.gridgig.com
aws_price","aws_cloudwatch_price_list",1567190918,,"grandcentral.gridgig.com","aws_price",1,PutLogEvents,""""","""","".."","""",""$.__________-___(_)"",""--"","""","""","""",",AmazonCloudWatch,AmazonCloudWatch,"/opt/splunk/etc/apps/grand-central/price_lists/cloudwatch_price_list.csv","aws_cloudwatch_price_list","grandcentral.gridgig.com",,,,none,"USE1-VendedLog-Bytes"
USD,"2019-07-01",30720,"Ingested Logs","Log files generated by AWS services","US East (N. Virginia)","AWS Region",JRTCKXETXF,"$0.25 per GB log data ingested for the next 20TB - US East (Northern Virginia)","0.2500000000","Data Payload","GHRXAWYBWDN7X39F.JRTCKXETXF.JM86AE7V7B",SSNSJENVU973ECHE,GHRXAWYBWDN7X39F,10240,OnDemand,GB,Current,"aws_price~5~DE5F4A2F-6D62-41EE-83B2-C5D3418DDC49","5:6320",,1567190918,"""GHRXAWYBWDN7X39F"",""JRTCKXETXF"",""GHRXAWYBWDN7X39F.JRTCKXETXF.JM86AE7V7B"",""OnDemand"",""$0.25 per GB log data ingested for the next 20TB - US East (Northern Virginia)"",""2019-07-01"",""10240"",""30720"",""GB"",""0.2500000000"",""USD"",""SSNSJENVU973ECHE"",""Data Payload"",""AmazonCloudWatch"",""US East (N. Virginia)"",""AWS Region"",,""Ingested Logs"",""Log files generated by AWS services"",""USE1-VendedLog-Bytes"",""PutLogEvents"",,""AmazonCloudWatch"",""Current""","grandcentral.gridgig.com
aws_price","aws_cloudwatch_price_list",1567190918,,"grandcentral.gridgig.com","aws_price",1,PutLogEvents,""""","""","".."","""",""$.__________-___(_)"",""--"","""","""","""",",AmazonCloudWatch,AmazonCloudWatch,"/opt/splunk/etc/apps/grand-central/price_lists/cloudwatch_price_list.csv","aws_cloudwatch_price_list","grandcentral.gridgig.com",,,,none,"USE1-VendedLog-Bytes"
USD,"2019-07-01",10240,"Ingested Logs","Log files generated by AWS services","US East (N. Virginia)","AWS Region",JRTCKXETXF,"$0.50 per GB log data ingested for the first 10TB - US East (Northern Virginia)","0.5000000000","Data Payload","GHRXAWYBWDN7X39F.JRTCKXETXF.Q3Z75P77EN",SSNSJENVU973ECHE,GHRXAWYBWDN7X39F,0,OnDemand,GB,Current,"aws_price~5~DE5F4A2F-6D62-41EE-83B2-C5D3418DDC49","5:6303",,1567190918,"""GHRXAWYBWDN7X39F"",""JRTCKXETXF"",""GHRXAWYBWDN7X39F.JRTCKXETXF.Q3Z75P77EN"",""OnDemand"",""$0.50 per GB log data ingested for the first 10TB - US East (Northern Virginia)"",""2019-07-01"",""0"",""10240"",""GB"",""0.5000000000"",""USD"",""SSNSJENVU973ECHE"",""Data Payload"",""AmazonCloudWatch"",""US East (N. Virginia)"",""AWS Region"",,""Ingested Logs"",""Log files generated by AWS services"",""USE1-VendedLog-Bytes"",""PutLogEvents"",,""AmazonCloudWatch"",""Current""","grandcentral.gridgig.com
aws_price","aws_cloudwatch_price_list",1567190918,,"grandcentral.gridgig.com","aws_price",1,PutLogEvents,""""","""","".."","""",""$.__________-___(_)"",""--"","""","""","""",",AmazonCloudWatch,AmazonCloudWatch,"/opt/splunk/etc/apps/grand-central/price_lists/cloudwatch_price_list.csv","aws_cloudwatch_price_list","grandcentral.gridgig.com",,,,none,"USE1-VendedLog-Bytes"
USD,"2019-07-01",Inf,"Ingested Logs","Log files generated by AWS services","Asia Pacific (Osaka-Local)","AWS Region",JRTCKXETXF,"$0.076 per GB log data ingested over 50TB - Asia Pacific (Osaka-Local)","0.0760000000","Data Payload","HF4Q3BTJCYQQX7J7.JRTCKXETXF.AQTKZ3QBDA",SSNSJENVU973ECHE,HF4Q3BTJCYQQX7J7,51200,OnDemand,GB,Current,"aws_price~5~DE5F4A2F-6D62-41EE-83B2-C5D3418DDC49","5:5896",,1567190918,"""HF4Q3BTJCYQQX7J7"",""JRTCKXETXF"",""HF4Q3BTJCYQQX7J7.JRTCKXETXF.AQTKZ3QBDA"",""OnDemand"",""$0.076 per GB log data ingested over 50TB - Asia Pacific (Osaka-Local)"",""2019-07-01"",""51200"",""Inf"",""GB"",""0.0760000000"",""USD"",""SSNSJENVU973ECHE"",""Data Payload"",""AmazonCloudWatch"",""Asia Pacific (Osaka-Local)"",""AWS Region"",,""Ingested Logs"",""Log files generated by AWS services"",""APN3-VendedLog-Bytes"",""PutLogEvents"",,""AmazonCloudWatch"",""Current""","grandcentral.gridgig.com
aws_price","aws_cloudwatch_price_list",1567190918,,"grandcentral.gridgig.com","aws_price",1,PutLogEvents,""""","""","".."","""",""$.________-___(-)"",""--"","""","""","""","".",AmazonCloudWatch,AmazonCloudWatch,"/opt/splunk/etc/apps/grand-central/price_lists/cloudwatch_price_list.csv","aws_cloudwatch_price_list","grandcentral.gridgig.com",,,,none,"APN3-VendedLog-Bytes"
USD,"2019-07-01",51200,"Ingested Logs","Log files generated by AWS services","Asia Pacific (Osaka-Local)","AWS Region",JRTCKXETXF,"$0.152 per GB log data ingested for the next 20TB - Asia Pacific (Osaka-Local)","0.1520000000","Data Payload","HF4Q3BTJCYQQX7J7.JRTCKXETXF.AMET9K77J3",SSNSJENVU973ECHE,HF4Q3BTJCYQQX7J7,30720,OnDemand,GB,Current,"aws_price~5~DE5F4A2F-6D62-41EE-83B2-C5D3418DDC49","5:5878",,1567190918,"""HF4Q3BTJCYQQX7J7"",""JRTCKXETXF"",""HF4Q3BTJCYQQX7J7.JRTCKXETXF.AMET9K77J3"",""OnDemand"",""$0.152 per GB log data ingested for the next 20TB - Asia Pacific (Osaka-Local)"",""2019-07-01"",""30720"",""51200"",""GB"",""0.1520000000"",""USD"",""SSNSJENVU973ECHE"",""Data Payload"",""AmazonCloudWatch"",""Asia Pacific (Osaka-Local)"",""AWS Region"",,""Ingested Logs"",""Log files generated by AWS services"",""APN3-VendedLog-Bytes"",""PutLogEvents"",,""AmazonCloudWatch"",""Current""","grandcentral.gridgig.com
aws_price","aws_cloudwatch_price_list",1567190918,,"grandcentral.gridgig.com","aws_price",1,PutLogEvents,""""","""","".."","""",""$.__________-___(-)"",""--"","""","""","""",",AmazonCloudWatch,AmazonCloudWatch,"/opt/splunk/etc/apps/grand-central/price_lists/cloudwatch_price_list.csv","aws_cloudwatch_price_list","grandcentral.gridgig.com",,,,none,"APN3-VendedLog-Bytes"
USD,"2019-07-01",30720,"Ingested Logs","Log files generated by AWS services","Asia Pacific (Osaka-Local)","AWS Region",JRTCKXETXF,"$0.38 per GB log data ingested for the next 20TB - Asia Pacific (Osaka-Local)","0.3800000000","Data Payload","HF4Q3BTJCYQQX7J7.JRTCKXETXF.JM86AE7V7B",SSNSJENVU973ECHE,HF4Q3BTJCYQQX7J7,10240,OnDemand,GB,Current,"aws_price~5~DE5F4A2F-6D62-41EE-83B2-C5D3418DDC49","5:5860",,1567190918,"""HF4Q3BTJCYQQX7J7"",""JRTCKXETXF"",""HF4Q3BTJCYQQX7J7.JRTCKXETXF.JM86AE7V7B"",""OnDemand"",""$0.38 per GB log data ingested for the next 20TB - Asia Pacific (Osaka-Local)"",""2019-07-01"",""10240"",""30720"",""GB"",""0.3800000000"",""USD"",""SSNSJENVU973ECHE"",""Data Payload"",""AmazonCloudWatch"",""Asia Pacific (Osaka-Local)"",""AWS Region"",,""Ingested Logs"",""Log files generated by AWS services"",""APN3-VendedLog-Bytes"",""PutLogEvents"",,""AmazonCloudWatch"",""Current""","grandcentral.gridgig.com
aws_price","aws_cloudwatch_price_list",1567190918,,"grandcentral.gridgig.com","aws_price",1,PutLogEvents,""""","""","".."","""",""$.__________-___(-)"",""--"","""","""","""",",AmazonCloudWatch,AmazonCloudWatch,"/opt/splunk/etc/apps/grand-central/price_lists/cloudwatch_price_list.csv","aws_cloudwatch_price_list","grandcentral.gridgig.com",,,,none,"APN3-VendedLog-Bytes"
USD,"2019-07-01",10240,"Ingested Logs","Log files generated by AWS services","Asia Pacific (Osaka-Local)","AWS Region",JRTCKXETXF,"$0.76 per GB log data ingested for the first 10TB - Asia Pacific (Osaka-Local)","0.7600000000","Data Payload","HF4Q3BTJCYQQX7J7.JRTCKXETXF.Q3Z75P77EN",SSNSJENVU973ECHE,HF4Q3BTJCYQQX7J7,0,OnDemand,GB,Current,"aws_price~5~DE5F4A2F-6D62-41EE-83B2-C5D3418DDC49","5:5842",,1567190918,"""HF4Q3BTJCYQQX7J7"",""JRTCKXETXF"",""HF4Q3BTJCYQQX7J7.JRTCKXETXF.Q3Z75P77EN"",""OnDemand"",""$0.76 per GB log data ingested for the first 10TB - Asia Pacific (Osaka-Local)"",""2019-07-01"",""0"",""10240"",""GB"",""0.7600000000"",""USD"",""SSNSJENVU973ECHE"",""Data Payload"",""AmazonCloudWatch"",""Asia Pacific (Osaka-Local)"",""AWS Region"",,""Ingested Logs"",""Log files generated by AWS services"",""APN3-VendedLog-Bytes"",""PutLogEvents"",,""AmazonCloudWatch"",""Current""","grandcentral.gridgig.com
aws_price","aws_cloudwatch_price_list",1567190918,,"grandcentral.gridgig.com","aws_price",1,PutLogEvents,""""","""","".."","""",""$.__________-___(-)"",""--"","""","""","""",",AmazonCloudWatch,AmazonCloudWatch,"/opt/splunk/etc/apps/grand-central/price_lists/cloudwatch_price_list.csv","aws_cloudwatch_price_list","grandcentral.gridgig.com",,,,none,"APN3-VendedLog-Bytes"
USD,"2019-07-01",Inf,"Ingested Logs","Log files generated by AWS services","US West (Oregon)","AWS Region",JRTCKXETXF,"$0.05 per GB log data ingested over 50TB - US West (Oregon)","0.0500000000","Data Payload","828F3YCWG3C62QPP.JRTCKXETXF.AQTKZ3QBDA",SSNSJENVU973ECHE,828F3YCWG3C62QPP,51200,OnDemand,GB,Current,"aws_price~5~DE5F4A2F-6D62-41EE-83B2-C5D3418DDC49","5:5718",,1567190918,"""828F3YCWG3C62QPP"",""JRTCKXETXF"",""828F3YCWG3C62QPP.JRTCKXETXF.AQTKZ3QBDA"",""OnDemand"",""$0.05 per GB log data ingested over 50TB - US West (Oregon)"",""2019-07-01"",""51200"",""Inf"",""GB"",""0.0500000000"",""USD"",""SSNSJENVU973ECHE"",""Data Payload"",""AmazonCloudWatch"",""US West (Oregon)"",""AWS Region"",,""Ingested Logs"",""Log files generated by AWS services"",""USW2-VendedLog-Bytes"",""PutLogEvents"",,""AmazonCloudWatch"",""Current""","grandcentral.gridgig.com
aws_price","aws_cloudwatch_price_list",1567190918,,"grandcentral.gridgig.com","aws_price",1,PutLogEvents,""""","""","".."","""",""$.________-___()"",""--"","""","""","""","".""",AmazonCloudWatch,AmazonCloudWatch,"/opt/splunk/etc/apps/grand-central/price_lists/cloudwatch_price_list.csv","aws_cloudwatch_price_list","grandcentral.gridgig.com",,,,none,"USW2-VendedLog-Bytes"
USD,"2019-07-01",51200,"Ingested Logs","Log files generated by AWS services","US West (Oregon)","AWS Region",JRTCKXETXF,"$0.10 per GB log data ingested for the next 20TB - US West (Oregon)","0.1000000000","Data Payload","828F3YCWG3C62QPP.JRTCKXETXF.AMET9K77J3",SSNSJENVU973ECHE,828F3YCWG3C62QPP,30720,OnDemand,GB,Current,"aws_price~5~DE5F4A2F-6D62-41EE-83B2-C5D3418DDC49","5:5701",,1567190918,"""828F3YCWG3C62QPP"",""JRTCKXETXF"",""828F3YCWG3C62QPP.JRTCKXETXF.AMET9K77J3"",""OnDemand"",""$0.10 per GB log data ingested for the next 20TB - US West (Oregon)"",""2019-07-01"",""30720"",""51200"",""GB"",""0.1000000000"",""USD"",""SSNSJENVU973ECHE"",""Data Payload"",""AmazonCloudWatch"",""US West (Oregon)"",""AWS Region"",,""Ingested Logs"",""Log files generated by AWS services"",""USW2-VendedLog-Bytes"",""PutLogEvents"",,""AmazonCloudWatch"",""Current""","grandcentral.gridgig.com
aws_price","aws_cloudwatch_price_list",1567190918,,"grandcentral.gridgig.com","aws_price",1,PutLogEvents,""""","""","".."","""",""$.__________-___()"",""--"","""","""","""",""",AmazonCloudWatch,AmazonCloudWatch,"/opt/splunk/etc/apps/grand-central/price_lists/cloudwatch_price_list.csv","aws_cloudwatch_price_list","grandcentral.gridgig.com",,,,none,"USW2-VendedLog-Bytes"
USD,"2019-07-01",30720,"Ingested Logs","Log files generated by AWS services","US West (Oregon)","AWS Region",JRTCKXETXF,"$0.25 per GB log data ingested for the next 20TB - US West (Oregon)","0.2500000000","Data Payload","828F3YCWG3C62QPP.JRTCKXETXF.JM86AE7V7B",SSNSJENVU973ECHE,828F3YCWG3C62QPP,10240,OnDemand,GB,Current,"aws_price~5~DE5F4A2F-6D62-41EE-83B2-C5D3418DDC49","5:5684",,1567190918,"""828F3YCWG3C62QPP"",""JRTCKXETXF"",""828F3YCWG3C62QPP.JRTCKXETXF.JM86AE7V7B"",""OnDemand"",""$0.25 per GB log data ingested for the next 20TB - US West (Oregon)"",""2019-07-01"",""10240"",""30720"",""GB"",""0.2500000000"",""USD"",""SSNSJENVU973ECHE"",""Data Payload"",""AmazonCloudWatch"",""US West (Oregon)"",""AWS Region"",,""Ingested Logs"",""Log files generated by AWS services"",""USW2-VendedLog-Bytes"",""PutLogEvents"",,""AmazonCloudWatch"",""Current""","grandcentral.gridgig.com
aws_price","aws_cloudwatch_price_list",1567190918,,"grandcentral.gridgig.com","aws_price",1,PutLogEvents,""""","""","".."","""",""$.__________-___()"",""--"","""","""","""",""",AmazonCloudWatch,AmazonCloudWatch,"/opt/splunk/etc/apps/grand-central/price_lists/cloudwatch_price_list.csv","aws_cloudwatch_price_list","grandcentral.gridgig.com",,,,none,"USW2-VendedLog-Bytes"
USD,"2019-07-01",10240,"Ingested Logs","Log files generated by AWS services","US West (Oregon)","AWS Region",JRTCKXETXF,"$0.50 per GB log data ingested for the first 10TB - US West (Oregon)","0.5000000000","Data Payload","828F3YCWG3C62QPP.JRTCKXETXF.Q3Z75P77EN",SSNSJENVU973ECHE,828F3YCWG3C62QPP,0,OnDemand,GB,Current,"aws_price~5~DE5F4A2F-6D62-41EE-83B2-C5D3418DDC49","5:5667",,1567190918,"""828F3YCWG3C62QPP"",""JRTCKXETXF"",""828F3YCWG3C62QPP.JRTCKXETXF.Q3Z75P77EN"",""OnDemand"",""$0.50 per GB log data ingested for the first 10TB - US West (Oregon)"",""2019-07-01"",""0"",""10240"",""GB"",""0.5000000000"",""USD"",""SSNSJENVU973ECHE"",""Data Payload"",""AmazonCloudWatch"",""US West (Oregon)"",""AWS Region"",,""Ingested Logs"",""Log files generated by AWS services"",""USW2-VendedLog-Bytes"",""PutLogEvents"",,""AmazonCloudWatch"",""Current""","grandcentral.gridgig.com
aws_price","aws_cloudwatch_price_list",1567190918,,"grandcentral.gridgig.com","aws_price",1,PutLogEvents,""""","""","".."","""",""$.__________-___()"",""--"","""","""","""",""",AmazonCloudWatch,AmazonCloudWatch,"/opt/splunk/etc/apps/grand-central/price_lists/cloudwatch_price_list.csv","aws_cloudwatch_price_list","grandcentral.gridgig.com",,,,none,"USW2-VendedLog-Bytes"
USD,"2019-07-01",Inf,"Ingested Logs","Log files generated by AWS services","Asia Pacific (Seoul)","AWS Region",JRTCKXETXF,"$0.076 per GB log data ingested over 50TB - Asia Pacific (Seoul)","0.0760000000","Data Payload","4RVDG642Y3ZTESVR.JRTCKXETXF.AQTKZ3QBDA",SSNSJENVU973ECHE,4RVDG642Y3ZTESVR,51200,OnDemand,GB,Current,"aws_price~5~DE5F4A2F-6D62-41EE-83B2-C5D3418DDC49","5:5222",,1567190918,"""4RVDG642Y3ZTESVR"",""JRTCKXETXF"",""4RVDG642Y3ZTESVR.JRTCKXETXF.AQTKZ3QBDA"",""OnDemand"",""$0.076 per GB log data ingested over 50TB - Asia Pacific (Seoul)"",""2019-07-01"",""51200"",""Inf"",""GB"",""0.0760000000"",""USD"",""SSNSJENVU973ECHE"",""Data Payload"",""AmazonCloudWatch"",""Asia Pacific (Seoul)"",""AWS Region"",,""Ingested Logs"",""Log files generated by AWS services"",""APN2-VendedLog-Bytes"",""PutLogEvents"",,""AmazonCloudWatch"",""Current""","grandcentral.gridgig.com
aws_price","aws_cloudwatch_price_list",1567190918,,"grandcentral.gridgig.com","aws_price",1,PutLogEvents,""""","""","".."","""",""$.________-___()"",""--"","""","""","""","".""",AmazonCloudWatch,AmazonCloudWatch,"/opt/splunk/etc/apps/grand-central/price_lists/cloudwatch_price_list.csv","aws_cloudwatch_price_list","grandcentral.gridgig.com",,,,none,"APN2-VendedLog-Bytes"
USD,"2019-07-01",51200,"Ingested Logs","Log files generated by AWS services","Asia Pacific (Seoul)","AWS Region",JRTCKXETXF,"$0.152 per GB log data ingested for the next 20TB - Asia Pacific (Seoul)","0.1520000000","Data Payload","4RVDG642Y3ZTESVR.JRTCKXETXF.AMET9K77J3",SSNSJENVU973ECHE,4RVDG642Y3ZTESVR,30720,OnDemand,GB,Current,"aws_price~5~DE5F4A2F-6D62-41EE-83B2-C5D3418DDC49","5:5205",,1567190918,"""4RVDG642Y3ZTESVR"",""JRTCKXETXF"",""4RVDG642Y3ZTESVR.JRTCKXETXF.AMET9K77J3"",""OnDemand"",""$0.152 per GB log data ingested for the next 20TB - Asia Pacific (Seoul)"",""2019-07-01"",""30720"",""51200"",""GB"",""0.1520000000"",""USD"",""SSNSJENVU973ECHE"",""Data Payload"",""AmazonCloudWatch"",""Asia Pacific (Seoul)"",""AWS Region"",,""Ingested Logs"",""Log files generated by AWS services"",""APN2-VendedLog-Bytes"",""PutLogEvents"",,""AmazonCloudWatch"",""Current""","grandcentral.gridgig.com
aws_price","aws_cloudwatch_price_list",1567190918,,"grandcentral.gridgig.com","aws_price",1,PutLogEvents,""""","""","".."","""",""$.__________-___()"",""--"","""","""","""",""",AmazonCloudWatch,AmazonCloudWatch,"/opt/splunk/etc/apps/grand-central/price_lists/cloudwatch_price_list.csv","aws_cloudwatch_price_list","grandcentral.gridgig.com",,,,none,"APN2-VendedLog-Bytes"
USD,"2019-07-01",30720,"Ingested Logs","Log files generated by AWS services","Asia Pacific (Seoul)","AWS Region",JRTCKXETXF,"$0.38 per GB log data ingested for the next 20TB - Asia Pacific (Seoul)","0.3800000000","Data Payload","4RVDG642Y3ZTESVR.JRTCKXETXF.JM86AE7V7B",SSNSJENVU973ECHE,4RVDG642Y3ZTESVR,10240,OnDemand,GB,Current,"aws_price~5~DE5F4A2F-6D62-41EE-83B2-C5D3418DDC49","5:5188",,1567190918,"""4RVDG642Y3ZTESVR"",""JRTCKXETXF"",""4RVDG642Y3ZTESVR.JRTCKXETXF.JM86AE7V7B"",""OnDemand"",""$0.38 per GB log data ingested for the next 20TB - Asia Pacific (Seoul)"",""2019-07-01"",""10240"",""30720"",""GB"",""0.3800000000"",""USD"",""SSNSJENVU973ECHE"",""Data Payload"",""AmazonCloudWatch"",""Asia Pacific (Seoul)"",""AWS Region"",,""Ingested Logs"",""Log files generated by AWS services"",""APN2-VendedLog-Bytes"",""PutLogEvents"",,""AmazonCloudWatch"",""Current""","grandcentral.gridgig.com
aws_price","aws_cloudwatch_price_list",1567190918,,"grandcentral.gridgig.com","aws_price",1,PutLogEvents,""""","""","".."","""",""$.__________-___()"",""--"","""","""","""",""",AmazonCloudWatch,AmazonCloudWatch,"/opt/splunk/etc/apps/grand-central/price_lists/cloudwatch_price_list.csv","aws_cloudwatch_price_list","grandcentral.gridgig.com",,,,none,"APN2-VendedLog-Bytes"
